Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,LoCaterpillarion,Company,Test Date,Test Method
HT020,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,6.2,59,701,6.5,51,761,Black Thunder,TestCo,1/17/2016,Manual
HT019,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,6,42,449,6.7,51,478,Black Thunder,TestCo,1/17/2016,Manual
HT028,Caterpillar793,Testht028,Caterpillar,0,3516,1600,,2500,,7,49,645,6.9,65,759,Black Thunder,TestCo,1/17/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,6.6,82,561.2,6.9,150,609.9,Black Thunder,TestCo,1/17/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6.3,61,634,6.7,57,667,Black Thunder,TestCo,1/17/2016,Manual
HT048,Caterpillar793,Testht048,Caterpillar,0,3516,1600,,2500,,6.6,105,269,6.5,84,194,Black Thunder,TestCo,1/24/2016,Manual
HT049,Caterpillar793,Testht049,Caterpillar,0,3516,1600,,2500,,6.6,107,371,6.7,135,250,Black Thunder,TestCo,1/24/2016,Manual
HT047,Caterpillar793,Testht047,Caterpillar,0,3516,1600,,2500,,6.4,96,419,6.5,67,416,Black Thunder,TestCo,1/24/2016,Manual
HT029,Caterpillar793,Testht029,Caterpillar,0,3516,1600,,2500,,6.4,81,616,6.4,67,594,Black Thunder,TestCo,1/24/2016,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,7,73,601,7.1,76,587,Black Thunder,TestCo,1/24/2016,Manual
HT031,Caterpillar793,Testht031,Caterpillar,0,3516,1600,,2500,,6.7,72,619,6.8,71,746,Black Thunder,TestCo,1/24/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,6.3,66,659,6.8,96,649,Black Thunder,TestCo,1/24/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,6.7,87,521,6.7,69,621,Black Thunder,TestCo,1/24/2016,Manual
HT032,Caterpillar793,Testht032,Caterpillar,0,3516,1600,,2500,,7.1,84,636,7.2,78,665,Black Thunder,TestCo,1/24/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,6.9,134,270,6.9,94,262,Black Thunder,TestCo,1/25/2016,Manual
HT070,Caterpillar793,Testht070,Caterpillar,0,3516,1600,,2500,,6.9,93,488,6.7,78,778,Black Thunder,TestCo,1/25/2016,Manual
HT068,Caterpillar793,Testht068,Caterpillar,0,3516,1600,,2500,,6.8,83,392,7,93,445,Black Thunder,TestCo,1/25/2016,Manual
HT034,Caterpillar793,Testht034,Caterpillar,0,3516,1600,,2500,,6.7,86,507,6.7,79,577,Black Thunder,TestCo,1/25/2016,Manual
HT045,Caterpillar793,Testht045,Caterpillar,0,3516,1600,,2500,,6.8,92,373,6.9,116,336,Black Thunder,TestCo,1/25/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.7,71,667,6.9,76,388,Black Thunder,TestCo,1/25/2016,Manual
HT054,Caterpillar793,Testht054,Caterpillar,0,3516,1600,,2500,,7,117,268,7.1,112,280,Black Thunder,TestCo,1/25/2016,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,7.3,114,753,7.2,95,542,Black Thunder,TestCo,1/25/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,7.3,361,448,7.4,469,462,Black Thunder,TestCo,1/26/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,6.9,406,332,6.9,493,193,Black Thunder,TestCo,1/26/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,6.4,246,375,7.7,375,279,Black Thunder,TestCo,1/26/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,6.7,367,402,7.7,498,382,Black Thunder,TestCo,1/26/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,7.3,399,490,7.7,519,264,Black Thunder,TestCo,1/30/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,7.1,395,416,7.4,431,342,Black Thunder,TestCo,1/30/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,7,352,577,7.6,453,619,Black Thunder,TestCo,1/30/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,7.4,389,565,7.7,498,578,Black Thunder,TestCo,1/30/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,7.4,420,522,7.6,461,541,Black Thunder,TestCo,1/30/2016,Manual
HT012,Caterpillar795,testht012,Caterpillar,0,C175,1800,1800,3000,3000,7.2,364,560,7.5,440,522,Black Thunder,TestCo,1/30/2016,Manual
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,6.8,82,952,7.2,186,1049,Black Thunder,TestCo,1/31/2016,Manual
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,6.9,85,605,7.2,111,1104,Black Thunder,TestCo,1/31/2016,Manual
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,6.6,143,887,6.8,112,685,Black Thunder,TestCo,1/31/2016,Manual
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,6.8,75,508,7.5,132,907,Black Thunder,TestCo,1/31/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,6.5,97,631.5,6.8,72,615.9,Black Thunder,TestCo,2/3/2016,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.3,50,616,6.4,58,641,Black Thunder,TestCo,2/3/2016,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,6.6,54,419,6.4,69,321,Black Thunder,TestCo,2/3/2016,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.5,62,583,6.6,57,405,Black Thunder,TestCo,2/3/2016,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.8,44,123,6.7,49,180,Black Thunder,TestCo,2/3/2016,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.7,55,293,6.7,56,198,Black Thunder,TestCo,2/3/2016,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,6.5,81,434,6.7,107,571,Black Thunder,TestCo,2/3/2016,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,6.5,50,545,6.6,85,299,Black Thunder,TestCo,2/3/2016,Manual
HT034,Caterpillar793,Testht034,Caterpillar,0,3516,1600,,2500,,6.6,58,655,6.2,68,757,Black Thunder,TestCo,2/7/2016,Manual
HT031,Caterpillar793,Testht031,Caterpillar,0,3516,1600,,2500,,6.8,55,820,6.8,59,822,Black Thunder,TestCo,2/7/2016,Manual
HT054,Caterpillar793,Testht054,Caterpillar,0,3516,1600,,2500,,6.7,93,239,6.8,102,641,Black Thunder,TestCo,2/7/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,6.5,71,970,6.8,45,795,Black Thunder,TestCo,2/7/2016,Manual
HT032,Caterpillar793,Testht032,Caterpillar,0,3516,1600,,2500,,6.8,70,859,6.9,65,825,Black Thunder,TestCo,2/7/2016,Manual
HT048,Caterpillar793,Testht048,Caterpillar,0,3516,1600,,2500,,6.4,84,195,6.3,74,166,Black Thunder,TestCo,2/7/2016,Manual
HT049,Caterpillar793,Testht049,Caterpillar,0,3516,1600,,2500,,6.4,79,157,6.4,98,162,Black Thunder,TestCo,2/7/2016,Manual
HT045,Caterpillar793,Testht045,Caterpillar,0,3516,1600,,2500,,6.1,69,589,6.1,89,226,Black Thunder,TestCo,2/8/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.3,42,586,6.5,48,547,Black Thunder,TestCo,2/8/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,6.6,60,778,6.5,83,590,Black Thunder,TestCo,2/8/2016,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,7.1,70,732,7.1,59,601,Black Thunder,TestCo,2/8/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,6.6,111,382,6.8,76,444,Black Thunder,TestCo,2/8/2016,Manual
HT070,Caterpillar793,Testht070,Caterpillar,0,3516,1600,,2500,,6.5,75,845,6.5,60,740,Black Thunder,TestCo,2/8/2016,Manual
HT047,Caterpillar793,Testht047,Caterpillar,0,3516,1600,,2500,,6.3,67,212,6.7,68,329,Black Thunder,TestCo,2/8/2016,Manual
HT029,Caterpillar793,Testht029,Caterpillar,0,3516,1600,,2500,,6.3,71,681,6.4,48,587,Black Thunder,TestCo,2/8/2016,Manual
HT068,Caterpillar793,Testht068,Caterpillar,0,3516,1600,,2500,,6.6,59,448,6.8,76,419,Black Thunder,TestCo,2/8/2016,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,7.1,63,636,7,60,652,Black Thunder,TestCo,2/8/2016,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.9,78,407,7,86,149,Black Thunder,TestCo,2/13/2016,Manual
HT026,Caterpillar793,Testht026,Caterpillar,0,3516,1600,,2500,,7.1,73,605,6.8,55,610,Black Thunder,TestCo,2/13/2016,Manual
HT047,Caterpillar793,Testht047,Caterpillar,0,3516,1600,,2500,,7,109,410,6.9,78,145,Black Thunder,TestCo,2/13/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6.7,65,915,6.7,71,822,Black Thunder,TestCo,2/13/2016,Manual
HT027,Caterpillar793,Testht027,Caterpillar,0,3516,1600,,2500,,7.2,63,549,7.4,82,594,Black Thunder,TestCo,2/13/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,6.7,111,577.8,6.7,90,580.1,Black Thunder,TestCo,2/13/2016,Manual
HT025,Caterpillar793,Testht025,Caterpillar,0,3516,1600,,2500,,7.3,63,639,7.1,81,564,Black Thunder,TestCo,2/13/2016,Manual
HT019,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,6.7,54,713,7,53,745,Black Thunder,TestCo,2/13/2016,Manual
HT012,Caterpillar795,testht012,Caterpillar,0,C175,1800,1800,3000,3000,6.8,348,404,7.3,453,413,Black Thunder,TestCo,2/14/2016,Manual
HT022,Caterpillar793,Testht022,Caterpillar,0,3516,1600,,2500,,7.5,87,792,7.3,141,372,Black Thunder,TestCo,2/15/2016,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.5,210,570,7.4,224,569,Black Thunder,TestCo,2/15/2016,Manual
HT028,Caterpillar793,Testht028,Caterpillar,0,3516,1600,,2500,,7,46,626,7,72,599,Black Thunder,TestCo,2/16/2016,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,6.7,62,450,7,109,516,Black Thunder,TestCo,2/16/2016,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,6.5,61,527,6.5,87,603,Black Thunder,TestCo,2/16/2016,Manual
HT023,Caterpillar793,Testht023,Caterpillar,0,3516,1600,,2500,,6.9,105,671,7.1,84,418,Black Thunder,TestCo,2/16/2016,Manual
HT032,Caterpillar793,Testht032,Caterpillar,0,3516,1600,,2500,,6.9,45,871,7,59,814,Black Thunder,TestCo,2/16/2016,Manual
HT048,Caterpillar793,Testht048,Caterpillar,0,3516,1600,,2500,,6.7,90,267,6.4,63,264,Black Thunder,TestCo,2/16/2016,Manual
HT021,Caterpillar793,Testht021,Caterpillar,0,3516,1600,,2500,,6.7,47,637,6.7,51,722,Black Thunder,TestCo,2/16/2016,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,6.7,81,449,6.8,94,425,Black Thunder,TestCo,2/16/2016,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.2,60,448,6.6,65,466,Black Thunder,TestCo,2/16/2016,Manual
HT029,Caterpillar793,Testht029,Caterpillar,0,3516,1600,,2500,,6.5,67,617,6.6,96,573,Black Thunder,TestCo,2/20/2016,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,7.1,50,673,7.1,62,645,Black Thunder,TestCo,2/20/2016,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,7.1,86,552,7.2,72,612,Black Thunder,TestCo,2/20/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,6.6,142,481,6.9,91,437,Black Thunder,TestCo,2/20/2016,Manual
HT048,Caterpillar793,Testht048,Caterpillar,0,3516,1600,,2500,,6.9,95,270,6.6,66,142,Black Thunder,TestCo,2/21/2016,Manual
HT068,Caterpillar793,Testht068,Caterpillar,0,3516,1600,,2500,,6.8,70,564,6.9,95,559,Black Thunder,TestCo,2/21/2016,Manual
HT034,Caterpillar793,Testht034,Caterpillar,0,3516,1600,,2500,,7,66,694,6.9,63,818,Black Thunder,TestCo,2/21/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.4,68,648,6.6,72,461,Black Thunder,TestCo,2/21/2016,Manual
HT070,Caterpillar793,Testht070,Caterpillar,0,3516,1600,,2500,,6.8,87,647,6.7,91,602,Black Thunder,TestCo,2/22/2016,Manual
HT049,Caterpillar793,Testht049,Caterpillar,0,3516,1600,,2500,,6.5,108,295,6.7,127,169,Black Thunder,TestCo,2/22/2016,Manual
HT045,Caterpillar793,Testht045,Caterpillar,0,3516,1600,,2500,,6.9,79,443,6.8,78,305,Black Thunder,TestCo,2/22/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,6.3,110,683,7.1,110,1022,Black Thunder,TestCo,2/22/2016,Manual
HT047,Caterpillar793,Testht047,Caterpillar,0,3516,1600,,2500,,6,59,161,6.7,62,315,Black Thunder,TestCo,2/22/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,6.5,75,348,7.1,65,835,Black Thunder,TestCo,2/22/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,6.3,361,495,7,448,475,Black Thunder,TestCo,2/23/2016,Manual
HT012,Caterpillar795,testht012,Caterpillar,0,C175,1800,1800,3000,3000,6.6,374,540,6.9,451,438,Black Thunder,TestCo,2/23/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,6.6,246,725,7.3,344,540,Black Thunder,TestCo,2/23/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,6.3,355,399,6.7,403,436,Black Thunder,TestCo,2/23/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,6.4,334,501,6.6,436,352,Black Thunder,TestCo,2/23/2016,Manual
HT022,Caterpillar793,Testht022,Caterpillar,0,3516,1600,,2500,,7.1,89,671,7.1,143,910,Black Thunder,TestCo,2/27/2016,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.4,73,166,6.4,59,71,Black Thunder,TestCo,2/27/2016,Manual
HT025,Caterpillar793,Testht025,Caterpillar,0,3516,1600,,2500,,6.9,59,580,6.7,75,610,Black Thunder,TestCo,2/27/2016,Manual
HT019,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,6.6,59,685,6.6,70,543,Black Thunder,TestCo,2/27/2016,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.7,86,431,6.7,69,207,Black Thunder,TestCo,2/27/2016,Manual
HT028,Caterpillar793,Testht028,Caterpillar,0,3516,1600,,2500,,6.8,55,723,6.8,70,697,Black Thunder,TestCo,2/27/2016,Manual
HT026,Caterpillar793,Testht026,Caterpillar,0,3516,1600,,2500,,7,81,648,6.7,71,564,Black Thunder,TestCo,2/27/2016,Manual
HT024,Caterpillar793,Testht024,Caterpillar,0,3516,1600,,2500,,6.2,74,497,6.7,69,678,Black Thunder,TestCo,2/27/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6.7,80,871,6.9,88,813,Black Thunder,TestCo,2/27/2016,Manual
HT027,Caterpillar793,Testht027,Caterpillar,0,3516,1600,,2500,,6.9,75,724,6.8,78,680,Black Thunder,TestCo,2/27/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,6.9,123,571.8,6.9,105,573.9,Black Thunder,TestCo,2/27/2016,Manual
HT053,Caterpillar793,Testht053,Caterpillar,0,3516,1600,,2500,,6.9,295,651,6.8,161,338,Black Thunder,TestCo,2/27/2016,Manual
HT021,Caterpillar793,Testht021,Caterpillar,0,3516,1600,,2500,,6.6,83,724,6.6,79,672,Black Thunder,TestCo,2/28/2016,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,6.4,94,133,6.6,116,139,Black Thunder,TestCo,2/28/2016,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,6.6,63,522,6.6,86,450,Black Thunder,TestCo,2/28/2016,Manual
