code,filename,date,time,percent_load,rpm,coolant_temperature,right_exhaust_temperature,left_exhaust_temperature,ecm_oil_temperature,warning_status,warning_2,throttle_position,system_voltage,atmospheric_pressure,oil_pressure_psi,boost_psi,filter_oil_pressure,smoke_setting,intake_air_temperature,fuel_temperature,fuel_gallons_per_hour,lifetime_fuel_consumption,lifetime_operating_hours,fuel_rate,lifetime_idle_hours,lifetime_idle_fuel,fault_high_exhaust_temperature_warning,fault_engine_overspeed_warning,fault_low_coolant_temperature_warning,fault_high_coolant_temperature_warning,fault_low_engine_oil_pressure_warning,fault_low_system_volts_warning,fault_high_air_temperature_warning,fault_high_oil_temperature_warning,fault_high_hydraulic_oil_temperature_warning,fault_no_coolant_flow_warning,fault_high_after_coolant_temperature_warning,fault_high_crankcase_pressure_warning,fault_fuel_filer_plugged_warning,fault_oil_filer_plugged_warning,fault_low_coolant_level_warning,fault_alternator_not_charging_warning,fault_low_fuel_level_warning,fault_low_fuel_pressure_warning,fault_high_fuel_temperature_warning,fault_low_intake_manifold_pressure_warning,fault_high_intake_manifold_pressure_warning,fault_low_oil_level_warning,fault_engine_oil_bypass_warning,fault_high_exhaust_temperature_shutdown,fault_air_filter_plugged_shutdown,fault_engine_overspeed_shutdown,fault_low_engine_coolant_temperature_shutdown,fault_high_engine_coolant_temperature_shutdown,fault_low_engine_oil_pressure_shutdown,fault_low_system_volts_shutdown,fault_high_engine_airintake_temperature_shutdown,fault_high_engine_oil_temperature_shutdown,fault_high_crankcase_pressure_shutdown,fault_fuel_filter_plugged_shutdown,fault_oil_filter_plugged_shutdown,fault_low_coolant_level_shutdown,fault_alternator_not_charging_shutdown,fault_low_fuel_level_shutdown,fault_low_fuel_pressure_shutdown,fault_high_fuel_temperature_shutdown,fault_low_intake_manifold_pressure_shutdown,fault_high_intake_manifold_pressure_shutdown,fault_low_oil_level_shutdown,fault_engine_oil_filter_bypass_shutdown,fault_high_exhaust_temperature_derate,fault_air_filter_plugged_derate,fault_engine_overspeed_derate,fault_low_engine_coolant_temperature_derate,fault_high_engine_coolant_temperature_derate,fault_low_engine_oil_pressure_derate,fault_low_system_voltage_derate,fault_high_engine_air_temperature_derate,fault_high_engine_oil_temperature_derate,fault_high_hydraulic_oil_temperature_derate,fault_no_coolant_flow_derate,fault_high_after_coolant_temperature_derate,fault_high_crankcase_pressure_derate,fault_fuel_filter_plugged_derate,fault_oil_filter_plugged_derate,fault_low_coolant_level_derate,fault_alternator_not_charging_derate,fault_low_fuel_level_derate,fault_low_fuel_pressure_derate,fault_high_fuel_temperature_derate,fault_low_intake_manifold_pressure_derate,fault_high_intake_manifold_pressure_derate,fault_low_oil_level_shutdown_derate,fault_engine_oil_filter_bypass_derate,fault_high_engine_vibration_derate,fault_low_oil_filter_pressure_derate,fault_high_oil_filter_pressure_derate,fault_high_engine_oil_pressure_derate,fault_low_coolant_to_engine_oil_temperature_difference_derate,fault_low_coolant_pressure_derate,fault_low_coolant_level_derate,fault_high_coolant_temperature_derate,fault_low_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_difference_derate,fault_high_intake_manifold_air_temperature_derate,fault_high_crankcase_metal_particulate_derate,fault_high_pressure_oilline_broken_derate,fault_high_injector_actuation_pressure_derate,fault_high_fuel_cool_seperator_water_level_derate,fault_high_fuel_rail_pump_flow_derate,fault_low_inlet_air_temperature_derate,fault_high_fuel_pressure_line_broken_derate,fault_global_active_derate,is_cdl_online,nox_ppm,o2_percent,nox_signal_status,o2_signal_status,nox_not_valid,nox_valid,nox_error,nox_na,nox_fmi_shorted,nox_fmi_openwire,o2_not_valid,o2_valid,o2_error,o2_na,o2_fmi_shorted,o2_fmi_openwire,colima_1,colima_2,sensor_oil_temperature,ambient_temperature,oil_condition
redmond_ht4,17101211.csv,10/12/2017,11:14:40,25,1263,185,948,975,32,0,0,41.2,27.5,12.398,63.075,6.7425,75.835,0,137.12,119.12,11.405,72542,5278.3,24.7,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,308.74,7.2413,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:14:50,68,1356,186,1009,1036,32,0,0,72,27.5,12.398,66.048,14.935,78.445,0,136.76,119.12,28.063,72542,5278.3,50.2,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,365.51,9.1117,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:14:50,68,1356,186,1009,1036,32,0,0,72,27.5,12.398,66.048,14.935,78.445,0,136.76,119.12,28.063,72542,5278.3,50.2,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,365.51,9.1117,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:00,87,1468,186,1061,1083,32,0,0,82.4,27.5,12.398,66.41,20.807,78.807,0,138.74,120.74,33.845,72543,5278.3,86.2,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,513.82,8.1228,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:00,87,1468,186,1061,1083,32,0,0,82.4,27.5,12.398,66.41,20.807,78.807,0,138.74,120.74,33.845,72543,5278.3,86.2,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,513.82,8.1228,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:10,100,1220,188,1090,1121,32,0,0,91.6,27.5,12.398,64.743,23.997,77.213,0,140,122.18,38.122,72543,5278.3,96.1,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,606.72,5.9738,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:10,100,1220,188,1090,1121,32,0,0,91.6,27.5,12.398,64.743,23.997,77.213,0,140,122.18,38.122,72543,5278.3,96.1,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,606.72,5.9738,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:20,92,1475,188,1097,1117,32,0,0,84.4,27.5,12.398,65.975,21.75,78.372,0,141.08,123.08,35.772,72543,5278.3,90.6,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,440.74,7.3323,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:20,92,1475,188,1097,1117,32,0,0,84.4,27.5,12.398,65.975,21.75,78.372,0,141.08,123.08,35.772,72543,5278.3,90.6,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,440.74,7.3323,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:30,100,1763,188,1085,1095,32,0,0,77.2,27.5,12.398,67.207,21.75,79.533,0,141.98,123.26,31.522,72543,5278.3,89.6,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,412.41,7.6592,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:30,100,1763,188,1085,1095,32,0,0,77.2,27.5,12.398,67.207,21.75,79.533,0,141.98,123.26,31.522,72543,5278.3,89.6,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,412.41,7.6592,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:40,81,1607,188,1061,1083,32,0,0,80.4,27.5,12.398,67.57,21.532,79.967,0,141.26,123.08,34.624,72543,5278.3,81,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,355.2,7.8627,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:40,81,1607,188,1061,1083,32,0,0,80.4,27.5,12.398,67.57,21.532,79.967,0,141.26,123.08,34.624,72543,5278.3,81,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,355.2,7.8627,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:50,100,1487,186,1000,1047,32,0,0,92,27.5,12.398,65.54,22.983,77.938,0,137.48,122,38.716,72543,5278.3,98.3,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,812.47,2.1491,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:15:50,100,1487,186,1000,1047,32,0,0,92,27.5,12.398,65.54,22.983,77.938,0,137.48,122,38.716,72543,5278.3,98.3,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,812.47,2.1491,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:00,100,1248,186,1088,1103,32,0,0,94.8,27.5,12.398,63.727,23.417,76.415,0,138.2,120.74,36.96,72543,5278.3,94.5,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,460.45,5.1246,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:00,100,1248,186,1088,1103,32,0,0,94.8,27.5,12.398,63.727,23.417,76.415,0,138.2,120.74,36.96,72543,5278.3,94.5,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,460.45,5.1246,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:10,100,1331,188,1085,1104,32,0,0,95.6,27.5,12.398,64.307,16.602,76.56,0,137.12,120.02,29.713,72543,5278.3,59.5,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,406.97,5.7841,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:10,100,1331,188,1085,1104,32,0,0,95.6,27.5,12.398,64.307,16.602,76.56,0,137.12,120.02,29.713,72543,5278.3,59.5,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,406.97,5.7841,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:20,85,1641,188,1086,1095,32,0,0,82.8,27.5,12.325,66.845,21.895,79.17,0,139.82,120.2,34.65,72543,5278.4,95.1,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,468.38,8.5011,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:20,85,1641,188,1086,1095,32,0,0,82.8,27.5,12.325,66.845,21.895,79.17,0,139.82,120.2,34.65,72543,5278.4,95.1,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,468.38,8.5011,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
redmond_ht4,17101211.csv,10/12/2017,11:16:30,87,1326,188,1090,1097,32,0,0,79.6,27.5,12.325,64.235,20.372,76.56,0,142.16,120.56,33.053,72543,5278.4,80.8,1733.2,3624.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,319.39,5.5466,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,186.69,166.21,-7.36
